,Game,Date,Avg_Players
603,Rust,2020-12-01,61171.65
604,Rust,2020-11-01,55408.03
605,Rust,2020-10-01,48550.80
606,Rust,2020-09-01,46430.53
607,Rust,2020-08-01,53287.65
608,Rust,2020-07-01,58238.72
609,Rust,2020-06-01,50417.72
610,Rust,2020-05-01,57344.65
611,Rust,2020-04-01,67504.05
612,Rust,2020-03-01,58442.03
613,Rust,2020-02-01,50075.20
614,Rust,2020-01-01,51620.39
615,Rust,2019-12-01,49094.84
616,Rust,2019-11-01,43507.96
617,Rust,2019-10-01,46704.38
618,Rust,2019-09-01,49636.12
619,Rust,2019-08-01,58531.24
620,Rust,2019-07-01,62259.96
621,Rust,2019-06-01,45132.57
622,Rust,2019-05-01,35780.66
623,Rust,2019-04-01,38200.78
624,Rust,2019-03-01,40725.29
625,Rust,2019-02-01,42431.42
626,Rust,2019-01-01,46201.30
627,Rust,2018-12-01,42622.28
628,Rust,2018-11-01,37706.36
629,Rust,2018-10-01,31820.22
630,Rust,2018-09-01,27319.20
631,Rust,2018-08-01,31488.28
632,Rust,2018-07-01,36659.19
633,Rust,2018-06-01,30308.90
634,Rust,2018-05-01,23893.78
635,Rust,2018-04-01,26047.04
636,Rust,2018-03-01,29074.81
637,Rust,2018-02-01,33507.28
638,Rust,2018-01-01,34668.81
639,Rust,2017-12-01,32974.00
640,Rust,2017-11-01,28147.23
641,Rust,2017-10-01,25760.50
642,Rust,2017-09-01,21595.41
643,Rust,2017-08-01,25558.02
644,Rust,2017-07-01,29563.10
645,Rust,2017-06-01,29285.43
646,Rust,2017-05-01,25380.27
647,Rust,2017-04-01,28588.81
648,Rust,2017-03-01,32438.98
649,Rust,2017-02-01,36403.55
650,Rust,2017-01-01,33999.91
651,Rust,2016-12-01,28974.92
652,Rust,2016-11-01,22879.20
653,Rust,2016-10-01,24406.17
654,Rust,2016-09-01,26269.79
655,Rust,2016-08-01,30432.53
656,Rust,2016-07-01,30949.75
657,Rust,2016-06-01,25360.97
658,Rust,2016-05-01,25497.88
659,Rust,2016-04-01,25605.94
660,Rust,2016-03-01,27267.60
661,Rust,2016-02-01,32394.57
662,Rust,2016-01-01,27647.06
663,Rust,2015-12-01,18474.06
664,Rust,2015-11-01,13061.63
665,Rust,2015-10-01,13106.11
666,Rust,2015-09-01,12410.86
667,Rust,2015-08-01,14870.06
668,Rust,2015-07-01,13817.71
669,Rust,2015-06-01,13735.65
670,Rust,2015-05-01,13819.82
671,Rust,2015-04-01,8136.74
672,Rust,2015-03-01,8270.49
673,Rust,2015-02-01,9372.69
674,Rust,2015-01-01,10591.06
675,Rust,2014-12-01,6151.40
676,Rust,2014-11-01,5384.12
677,Rust,2014-10-01,6372.55
678,Rust,2014-09-01,6346.70
679,Rust,2014-08-01,8740.55
680,Rust,2014-07-01,10132.47
681,Rust,2014-06-01,11938.23
682,Rust,2014-05-01,13150.96
683,Rust,2014-04-01,17658.98
684,Rust,2014-03-01,24874.13
685,Rust,2014-02-01,34753.45
686,Rust,2014-01-01,24874.82
687,Rust,2013-12-01,9205.77
688,Stardew Valley,2026-04-01,64600.61
689,Stardew Valley,2026-03-01,69691.92
690,Stardew Valley,2026-02-01,64672.96
691,Stardew Valley,2026-01-01,76331.71
692,Stardew Valley,2025-12-01,58487.30
693,Stardew Valley,2025-11-01,53988.64
694,Stardew Valley,2025-10-01,61168.53
695,Stardew Valley,2025-09-01,58648.51
696,Stardew Valley,2025-08-01,74886.23
697,Stardew Valley,2025-07-01,84943.75
698,Stardew Valley,2025-06-01,58664.26
699,Stardew Valley,2025-05-01,54791.41
700,Stardew Valley,2025-04-01,58163.07
701,Stardew Valley,2025-03-01,61862.88
702,Stardew Valley,2025-02-01,59383.38
703,Stardew Valley,2025-01-01,72807.99
704,Stardew Valley,2024-12-01,66412.98
705,Stardew Valley,2024-11-01,61855.45
706,Stardew Valley,2024-10-01,66650.87
707,Stardew Valley,2024-09-01,49227.52
708,Stardew Valley,2024-08-01,65571.14
709,Stardew Valley,2024-07-01,82852.05
710,Stardew Valley,2024-06-01,64005.98
711,Stardew Valley,2024-05-01,89016.93
712,Stardew Valley,2024-04-01,120133.84
713,Stardew Valley,2024-03-01,82587.89
714,Stardew Valley,2024-02-01,32352.95
715,Stardew Valley,2024-01-01,39082.73
716,Stardew Valley,2023-12-01,31948.80
717,Stardew Valley,2023-11-01,28714.73
718,Stardew Valley,2023-10-01,29556.36
719,Stardew Valley,2023-09-01,27764.51
720,Stardew Valley,2023-08-01,34520.58
721,Stardew Valley,2023-07-01,37568.58
722,Stardew Valley,2023-06-01,29862.03
723,Stardew Valley,2023-05-01,28102.79
724,Stardew Valley,2023-04-01,32582.35
725,Stardew Valley,2023-03-01,33899.01
726,Stardew Valley,2023-02-01,36264.07
727,Stardew Valley,2023-01-01,40950.46
728,Stardew Valley,2022-12-01,28396.47
729,Stardew Valley,2022-11-01,23895.96
730,Stardew Valley,2022-10-01,22663.47
731,Stardew Valley,2022-09-01,24753.54
732,Stardew Valley,2022-08-01,31402.25
733,Stardew Valley,2022-07-01,39076.48
734,Stardew Valley,2022-06-01,31775.77
735,Stardew Valley,2022-05-01,28036.57
736,Stardew Valley,2022-04-01,26829.80
737,Stardew Valley,2022-03-01,25851.21
738,Stardew Valley,2022-02-01,28793.45
739,Stardew Valley,2022-01-01,33621.58
740,Stardew Valley,2021-12-01,24951.71
741,Stardew Valley,2021-11-01,23206.18
742,Stardew Valley,2021-10-01,22414.12
743,Stardew Valley,2021-09-01,24320.88
744,Stardew Valley,2021-08-01,30567.10
745,Stardew Valley,2021-07-01,28479.55
746,Stardew Valley,2021-06-01,22241.37
747,Stardew Valley,2021-05-01,23174.54
748,Stardew Valley,2021-04-01,27172.58
749,Stardew Valley,2021-03-01,33180.94
750,Stardew Valley,2021-02-01,38304.69
751,Stardew Valley,2021-01-01,57166.55
752,Stardew Valley,2020-12-01,29620.71
753,Stardew Valley,2020-11-01,13803.92
754,Stardew Valley,2020-10-01,12060.05
755,Stardew Valley,2020-09-01,13509.32
756,Stardew Valley,2020-08-01,16653.25
757,Stardew Valley,2020-07-01,19955.32
758,Stardew Valley,2020-06-01,15209.37
759,Stardew Valley,2020-05-01,20487.19
760,Stardew Valley,2020-04-01,29951.17
761,Stardew Valley,2020-03-01,27388.06
762,Stardew Valley,2020-02-01,23697.16
763,Stardew Valley,2020-01-01,24356.22
764,Stardew Valley,2019-12-01,24148.56
765,Stardew Valley,2019-11-01,10855.15
766,Stardew Valley,2019-10-01,8932.42
767,Stardew Valley,2019-09-01,9272.70
768,Stardew Valley,2019-08-01,11018.60
769,Stardew Valley,2019-07-01,15367.12
770,Stardew Valley,2019-06-01,12358.40
771,Stardew Valley,2019-05-01,12474.06
772,Stardew Valley,2019-04-01,12541.68
773,Stardew Valley,2019-03-01,13166.60
774,Stardew Valley,2019-02-01,12724.38
775,Stardew Valley,2019-01-01,15249.15
776,Stardew Valley,2018-12-01,11160.12
777,Stardew Valley,2018-11-01,9503.04
778,Stardew Valley,2018-10-01,10052.58
779,Stardew Valley,2018-09-01,11765.47
780,Stardew Valley,2018-08-01,16887.20
781,Stardew Valley,2018-07-01,16584.14
782,Stardew Valley,2018-06-01,17362.42
783,Stardew Valley,2018-05-01,27545.52
784,Stardew Valley,2018-04-01,7529.59
785,Stardew Valley,2018-03-01,8053.63
786,Stardew Valley,2018-02-01,9034.82
787,Stardew Valley,2018-01-01,11707.09
788,Stardew Valley,2017-12-01,9824.10
789,Stardew Valley,2017-11-01,8676.50
790,Stardew Valley,2017-10-01,8141.78
791,Stardew Valley,2017-09-01,6869.32
792,Stardew Valley,2017-08-01,8847.55
793,Stardew Valley,2017-07-01,15538.17
794,Stardew Valley,2017-06-01,8904.65
795,Stardew Valley,2017-05-01,7882.63
796,Stardew Valley,2017-04-01,7653.56
797,Stardew Valley,2017-03-01,9693.01
798,Stardew Valley,2017-02-01,9887.94
799,Stardew Valley,2017-01-01,11798.85
800,Stardew Valley,2016-12-01,7975.97
801,Stardew Valley,2016-11-01,6878.95
802,Stardew Valley,2016-10-01,9257.17
803,Stardew Valley,2016-09-01,4372.38
804,Stardew Valley,2016-08-01,5507.66
805,Stardew Valley,2016-07-01,9299.77
806,Stardew Valley,2016-06-01,7569.66
807,Stardew Valley,2016-05-01,9654.49
808,Stardew Valley,2016-04-01,19843.44
809,Stardew Valley,2016-03-01,34947.46
810,Stardew Valley,2016-02-01,1594.72
811,Stardew Valley,2016-01-01,0.53
812,Stardew Valley,2015-12-01,0.60
813,Marvel Rivals,2026-04-01,70115.93
814,Marvel Rivals,2026-03-01,65150.02
815,Marvel Rivals,2026-02-01,81367.62
816,Marvel Rivals,2026-01-01,88790.01
817,Marvel Rivals,2025-12-01,75491.61
818,Marvel Rivals,2025-11-01,65301.49
819,Marvel Rivals,2025-10-01,63715.70
820,Marvel Rivals,2025-09-01,64417.54
821,Marvel Rivals,2025-08-01,77502.23
822,Marvel Rivals,2025-07-01,82825.08
823,Marvel Rivals,2025-06-01,79805.77
824,Marvel Rivals,2025-05-01,102116.47
825,Marvel Rivals,2025-04-01,134118.13
826,Marvel Rivals,2025-03-01,144301.85
827,Marvel Rivals,2025-02-01,227999.59
828,Marvel Rivals,2025-01-01,306065.72
829,Marvel Rivals,2024-12-01,279402.29
830,Grand Theft Auto V Enhanced,2026-04-01,49244.03
831,Grand Theft Auto V Enhanced,2026-03-01,51289.05
832,Grand Theft Auto V Enhanced,2026-02-01,56203.81
833,Grand Theft Auto V Enhanced,2026-01-01,68907.78
834,Grand Theft Auto V Enhanced,2025-12-01,77809.52
835,Grand Theft Auto V Enhanced,2025-11-01,47444.77
836,Grand Theft Auto V Enhanced,2025-10-01,39580.68
837,Grand Theft Auto V Enhanced,2025-09-01,36670.70
838,Grand Theft Auto V Enhanced,2025-08-01,40496.78
839,Grand Theft Auto V Enhanced,2025-07-01,39977.07
840,Grand Theft Auto V Enhanced,2025-06-01,43566.13
841,Grand Theft Auto V Enhanced,2025-05-01,45229.32
842,Grand Theft Auto V Enhanced,2025-04-01,45409.34
843,Grand Theft Auto V Enhanced,2025-03-01,75294.06
844,Tom Clancy's Rainbow Six Siege,2026-04-01,64170.28
845,Tom Clancy's Rainbow Six Siege,2026-03-01,72777.06
846,Tom Clancy's Rainbow Six Siege,2026-02-01,54004.25
847,Tom Clancy's Rainbow Six Siege,2026-01-01,46733.26
848,Tom Clancy's Rainbow Six Siege,2025-12-01,39974.80
849,Tom Clancy's Rainbow Six Siege,2025-11-01,31876.99
850,Tom Clancy's Rainbow Six Siege,2025-10-01,35218.79
851,Tom Clancy's Rainbow Six Siege,2025-09-01,51338.59
852,Tom Clancy's Rainbow Six Siege,2025-08-01,61650.14
853,Tom Clancy's Rainbow Six Siege,2025-07-01,74145.09
854,Tom Clancy's Rainbow Six Siege,2025-06-01,80447.23
855,Tom Clancy's Rainbow Six Siege,2025-05-01,51085.10
856,Tom Clancy's Rainbow Six Siege,2025-04-01,62010.19
857,Tom Clancy's Rainbow Six Siege,2025-03-01,80494.73
858,Tom Clancy's Rainbow Six Siege,2025-02-01,60258.50
859,Tom Clancy's Rainbow Six Siege,2025-01-01,56015.67
860,Tom Clancy's Rainbow Six Siege,2024-12-01,47517.59
861,Tom Clancy's Rainbow Six Siege,2024-11-01,35763.66
862,Tom Clancy's Rainbow Six Siege,2024-10-01,44414.65
863,Tom Clancy's Rainbow Six Siege,2024-09-01,51446.86
864,Tom Clancy's Rainbow Six Siege,2024-08-01,50272.30
865,Tom Clancy's Rainbow Six Siege,2024-07-01,52112.55
866,Tom Clancy's Rainbow Six Siege,2024-06-01,57864.53
867,Tom Clancy's Rainbow Six Siege,2024-05-01,60580.55
868,Tom Clancy's Rainbow Six Siege,2024-04-01,91493.17
869,Tom Clancy's Rainbow Six Siege,2024-03-01,105825.14
870,Tom Clancy's Rainbow Six Siege,2024-02-01,57569.07
871,Tom Clancy's Rainbow Six Siege,2024-01-01,50275.35
872,Tom Clancy's Rainbow Six Siege,2023-12-01,42055.58
873,Tom Clancy's Rainbow Six Siege,2023-11-01,36814.58
874,Tom Clancy's Rainbow Six Siege,2023-10-01,52084.47
875,Tom Clancy's Rainbow Six Siege,2023-09-01,58767.53
876,Tom Clancy's Rainbow Six Siege,2023-08-01,51906.45
877,Tom Clancy's Rainbow Six Siege,2023-07-01,49432.42
878,Tom Clancy's Rainbow Six Siege,2023-06-01,45374.91
879,Tom Clancy's Rainbow Six Siege,2023-05-01,40341.85
880,Tom Clancy's Rainbow Six Siege,2023-04-01,45694.54
881,Tom Clancy's Rainbow Six Siege,2023-03-01,49957.15
882,Tom Clancy's Rainbow Six Siege,2023-02-01,41643.63
883,Tom Clancy's Rainbow Six Siege,2023-01-01,43692.68
884,Tom Clancy's Rainbow Six Siege,2022-12-01,38917.45
885,Tom Clancy's Rainbow Six Siege,2022-11-01,23470.28
886,Tom Clancy's Rainbow Six Siege,2022-10-01,28260.54
887,Tom Clancy's Rainbow Six Siege,2022-09-01,34852.00
888,Tom Clancy's Rainbow Six Siege,2022-08-01,34981.88
889,Tom Clancy's Rainbow Six Siege,2022-07-01,39181.26
890,Tom Clancy's Rainbow Six Siege,2022-06-01,38631.29
891,Tom Clancy's Rainbow Six Siege,2022-05-01,36859.56
892,Tom Clancy's Rainbow Six Siege,2022-04-01,45090.68
893,Tom Clancy's Rainbow Six Siege,2022-03-01,46745.65
894,Tom Clancy's Rainbow Six Siege,2022-02-01,43867.38
895,Tom Clancy's Rainbow Six Siege,2022-01-01,44992.83
896,Tom Clancy's Rainbow Six Siege,2021-12-01,43674.12
897,Tom Clancy's Rainbow Six Siege,2021-11-01,37857.97
898,Tom Clancy's Rainbow Six Siege,2021-10-01,43016.48
899,Tom Clancy's Rainbow Six Siege,2021-09-01,51139.69
900,Tom Clancy's Rainbow Six Siege,2021-08-01,49906.20
901,Tom Clancy's Rainbow Six Siege,2021-07-01,53474.02
902,Tom Clancy's Rainbow Six Siege,2021-06-01,54960.64
903,Tom Clancy's Rainbow Six Siege,2021-05-01,58274.07
904,Tom Clancy's Rainbow Six Siege,2021-04-01,74616.41
905,Tom Clancy's Rainbow Six Siege,2021-03-01,85157.21
906,Tom Clancy's Rainbow Six Siege,2021-02-01,72382.76
907,Tom Clancy's Rainbow Six Siege,2021-01-01,77717.42
908,Tom Clancy's Rainbow Six Siege,2020-12-01,70721.50
909,Tom Clancy's Rainbow Six Siege,2020-11-01,55307.46
910,Tom Clancy's Rainbow Six Siege,2020-10-01,62956.21
911,Tom Clancy's Rainbow Six Siege,2020-09-01,75543.34
912,Tom Clancy's Rainbow Six Siege,2020-08-01,68205.26
913,Tom Clancy's Rainbow Six Siege,2020-07-01,76279.20
914,Tom Clancy's Rainbow Six Siege,2020-06-01,70200.51
915,Tom Clancy's Rainbow Six Siege,2020-05-01,80099.30
916,Tom Clancy's Rainbow Six Siege,2020-04-01,108514.57
917,Tom Clancy's Rainbow Six Siege,2020-03-01,119877.88
918,Tom Clancy's Rainbow Six Siege,2020-02-01,97667.34
919,Tom Clancy's Rainbow Six Siege,2020-01-01,94185.78
920,Tom Clancy's Rainbow Six Siege,2019-12-01,78228.73
921,Tom Clancy's Rainbow Six Siege,2019-11-01,66499.28
922,Tom Clancy's Rainbow Six Siege,2019-10-01,65632.48
923,Tom Clancy's Rainbow Six Siege,2019-09-01,77922.76
924,Tom Clancy's Rainbow Six Siege,2019-08-01,73956.28
925,Tom Clancy's Rainbow Six Siege,2019-07-01,77411.07
926,Tom Clancy's Rainbow Six Siege,2019-06-01,78059.34
927,Tom Clancy's Rainbow Six Siege,2019-05-01,59172.09
928,Tom Clancy's Rainbow Six Siege,2019-04-01,61351.45
929,Tom Clancy's Rainbow Six Siege,2019-03-01,69588.02
930,Tom Clancy's Rainbow Six Siege,2019-02-01,72997.66
931,Tom Clancy's Rainbow Six Siege,2019-01-01,79175.76
932,Tom Clancy's Rainbow Six Siege,2018-12-01,70865.32
933,Tom Clancy's Rainbow Six Siege,2018-11-01,57902.93
934,Tom Clancy's Rainbow Six Siege,2018-10-01,62428.64
935,Tom Clancy's Rainbow Six Siege,2018-09-01,73676.87
936,Tom Clancy's Rainbow Six Siege,2018-08-01,73816.38
937,Tom Clancy's Rainbow Six Siege,2018-07-01,68241.00
938,Tom Clancy's Rainbow Six Siege,2018-06-01,66376.81
939,Tom Clancy's Rainbow Six Siege,2018-05-01,63092.81
940,Tom Clancy's Rainbow Six Siege,2018-04-01,64263.44
941,Tom Clancy's Rainbow Six Siege,2018-03-01,83112.29
942,Tom Clancy's Rainbow Six Siege,2018-02-01,68796.24
943,Tom Clancy's Rainbow Six Siege,2018-01-01,63474.82
944,Tom Clancy's Rainbow Six Siege,2017-12-01,59411.66
945,Tom Clancy's Rainbow Six Siege,2017-11-01,41483.67
946,Tom Clancy's Rainbow Six Siege,2017-10-01,31618.81
947,Tom Clancy's Rainbow Six Siege,2017-09-01,36448.87
948,Tom Clancy's Rainbow Six Siege,2017-08-01,33923.18
949,Tom Clancy's Rainbow Six Siege,2017-07-01,28378.64
950,Tom Clancy's Rainbow Six Siege,2017-06-01,24083.72
951,Tom Clancy's Rainbow Six Siege,2017-05-01,23804.07
952,Tom Clancy's Rainbow Six Siege,2017-04-01,24975.95
953,Tom Clancy's Rainbow Six Siege,2017-03-01,26079.63
954,Tom Clancy's Rainbow Six Siege,2017-02-01,30568.27
955,Tom Clancy's Rainbow Six Siege,2017-01-01,20706.70
956,Tom Clancy's Rainbow Six Siege,2016-12-01,17176.87
957,Tom Clancy's Rainbow Six Siege,2016-11-01,15355.49
958,Tom Clancy's Rainbow Six Siege,2016-10-01,10591.93
959,Tom Clancy's Rainbow Six Siege,2016-09-01,10411.69
960,Tom Clancy's Rainbow Six Siege,2016-08-01,13971.23
961,Tom Clancy's Rainbow Six Siege,2016-07-01,10854.23
962,Tom Clancy's Rainbow Six Siege,2016-06-01,9002.74
963,Tom Clancy's Rainbow Six Siege,2016-05-01,7069.70
964,Tom Clancy's Rainbow Six Siege,2016-04-01,7643.56
965,Tom Clancy's Rainbow Six Siege,2016-03-01,6125.46
966,Tom Clancy's Rainbow Six Siege,2016-02-01,9263.47
967,Tom Clancy's Rainbow Six Siege,2016-01-01,10244.29
968,Tom Clancy's Rainbow Six Siege,2015-12-01,7941.45
969,War Thunder,2026-04-01,59540.93
970,War Thunder,2026-03-01,58087.94
971,War Thunder,2026-02-01,61658.16
972,War Thunder,2026-01-01,63311.77
973,War Thunder,2025-12-01,60552.23
974,War Thunder,2025-11-01,54176.10
975,War Thunder,2025-10-01,50444.98
976,War Thunder,2025-09-01,47551.92
977,War Thunder,2025-08-01,51837.21
978,War Thunder,2025-07-01,52813.64
979,War Thunder,2025-06-01,56334.82
980,War Thunder,2025-05-01,57740.43
981,War Thunder,2025-04-01,56004.88
982,War Thunder,2025-03-01,59213.78
983,War Thunder,2025-02-01,60266.48
984,War Thunder,2025-01-01,62799.68
985,War Thunder,2024-12-01,62586.84
986,War Thunder,2024-11-01,62102.74
987,War Thunder,2024-10-01,57521.70
988,War Thunder,2024-09-01,55346.32
989,War Thunder,2024-08-01,60839.78
990,War Thunder,2024-07-01,56711.10
991,War Thunder,2024-06-01,59152.30
992,War Thunder,2024-05-01,54038.13
993,War Thunder,2024-04-01,53653.24
994,War Thunder,2024-03-01,59463.58
995,War Thunder,2024-02-01,70092.17
996,War Thunder,2024-01-01,66052.16
997,War Thunder,2023-12-01,65773.85
998,War Thunder,2023-11-01,61701.44
999,War Thunder,2023-10-01,55219.89
1000,War Thunder,2023-09-01,52969.06
1001,War Thunder,2023-08-01,53688.43
1002,War Thunder,2023-07-01,52519.46
1003,War Thunder,2023-06-01,53320.24
1004,War Thunder,2023-05-01,57799.46
1005,War Thunder,2023-04-01,63272.43
1006,War Thunder,2023-03-01,59804.23
1007,War Thunder,2023-02-01,60654.68
1008,War Thunder,2023-01-01,56067.14
1009,War Thunder,2022-12-01,49814.44
1010,War Thunder,2022-11-01,48618.04
1011,War Thunder,2022-10-01,41260.79
1012,War Thunder,2022-09-01,42827.33
1013,War Thunder,2022-08-01,42642.49
1014,War Thunder,2022-07-01,39828.69
1015,War Thunder,2022-06-01,42525.19
1016,War Thunder,2022-05-01,40362.39
1017,War Thunder,2022-04-01,43612.39
1018,War Thunder,2022-03-01,39165.69
1019,War Thunder,2022-02-01,29719.67
1020,War Thunder,2022-01-01,29066.74
1021,War Thunder,2021-12-01,26581.67
1022,War Thunder,2021-11-01,26211.17
1023,War Thunder,2021-10-01,25086.50
1024,War Thunder,2021-09-01,25179.81
1025,War Thunder,2021-08-01,24586.58
1026,War Thunder,2021-07-01,23001.42
1027,War Thunder,2021-06-01,24871.47
1028,War Thunder,2021-05-01,25541.92
1029,War Thunder,2021-04-01,27850.01
1030,War Thunder,2021-03-01,30023.21
1031,War Thunder,2021-02-01,28602.47
1032,War Thunder,2021-01-01,27477.69
1033,War Thunder,2020-12-01,27036.20
1034,War Thunder,2020-11-01,28444.60
1035,War Thunder,2020-10-01,20961.98
1036,War Thunder,2020-09-01,21211.97
1037,War Thunder,2020-08-01,21501.04
1038,War Thunder,2020-07-01,19152.43
1039,War Thunder,2020-06-01,20400.64
1040,War Thunder,2020-05-01,22476.99
1041,War Thunder,2020-04-01,24790.16
1042,War Thunder,2020-03-01,20321.06
1043,War Thunder,2020-02-01,14918.34
1044,War Thunder,2020-01-01,13825.40
1045,War Thunder,2019-12-01,13388.39
1046,War Thunder,2019-11-01,12414.53
1047,War Thunder,2019-10-01,12547.42
1048,War Thunder,2019-09-01,12555.42
1049,War Thunder,2019-08-01,12066.54
1050,War Thunder,2019-07-01,11063.03
1051,War Thunder,2019-06-01,11674.33
1052,War Thunder,2019-05-01,12150.26
1053,War Thunder,2019-04-01,13294.67
1054,War Thunder,2019-03-01,13475.33
1055,War Thunder,2019-02-01,12114.54
1056,War Thunder,2019-01-01,13420.26
1057,War Thunder,2018-12-01,13328.36
1058,War Thunder,2018-11-01,12250.51
1059,War Thunder,2018-10-01,12690.64
1060,War Thunder,2018-09-01,11940.84
1061,War Thunder,2018-08-01,11968.81
1062,War Thunder,2018-07-01,11527.68
1063,War Thunder,2018-06-01,12372.09
1064,War Thunder,2018-05-01,11540.18
1065,War Thunder,2018-04-01,13183.49
1066,War Thunder,2018-03-01,13431.58
1067,War Thunder,2018-02-01,11090.97
1068,War Thunder,2018-01-01,11615.32
1069,War Thunder,2017-12-01,11879.40
1070,War Thunder,2017-11-01,11951.74
1071,War Thunder,2017-10-01,10681.39
1072,War Thunder,2017-09-01,10464.80
1073,War Thunder,2017-08-01,10150.01
1074,War Thunder,2017-07-01,9379.97
1075,War Thunder,2017-06-01,10304.06
1076,War Thunder,2017-05-01,10789.19
1077,War Thunder,2017-04-01,10830.48
1078,War Thunder,2017-03-01,10994.24
1079,War Thunder,2017-02-01,10829.32
1080,War Thunder,2017-01-01,11347.94
1081,War Thunder,2016-12-01,10650.60
1082,War Thunder,2016-11-01,9924.85
1083,War Thunder,2016-10-01,11016.75
1084,War Thunder,2016-09-01,9529.80
1085,War Thunder,2016-08-01,10075.81
1086,War Thunder,2016-07-01,9696.34
1087,War Thunder,2016-06-01,11079.32
1088,War Thunder,2016-05-01,10336.49
1089,War Thunder,2016-04-01,11093.15
1090,War Thunder,2016-03-01,11608.99
1091,War Thunder,2016-02-01,10393.47
1092,War Thunder,2016-01-01,11192.82
1093,War Thunder,2015-12-01,11284.34
1094,War Thunder,2015-11-01,11495.83
1095,War Thunder,2015-10-01,9089.42
1096,War Thunder,2015-09-01,8864.56
1097,War Thunder,2015-08-01,10184.55
1098,War Thunder,2015-07-01,11123.50
1099,War Thunder,2015-06-01,10054.55
1100,War Thunder,2015-05-01,13205.13
1101,War Thunder,2015-04-01,11579.25
1102,War Thunder,2015-03-01,14284.90
1103,War Thunder,2015-02-01,13214.57
1104,War Thunder,2015-01-01,11169.53
1105,War Thunder,2014-12-01,10354.59
1106,War Thunder,2014-11-01,8193.81
1107,War Thunder,2014-10-01,8940.65
1108,War Thunder,2014-09-01,6291.17
1109,War Thunder,2014-08-01,7620.39
1110,War Thunder,2014-07-01,7504.58
1111,War Thunder,2014-06-01,8606.26
1112,War Thunder,2014-05-01,10863.41
1113,War Thunder,2014-04-01,7091.33
1114,War Thunder,2014-03-01,5441.85
1115,War Thunder,2014-02-01,6207.97
1116,War Thunder,2014-01-01,7076.68
1117,War Thunder,2013-12-01,6825.75
1118,War Thunder,2013-11-01,5615.08
1119,War Thunder,2013-10-01,5812.89
1120,War Thunder,2013-09-01,7586.98
1121,War Thunder,2013-08-01,4119.29
1122,War Thunder,2013-07-01,0.05
1123,War Thunder,2013-06-01,0.08
1124,War Thunder,2013-05-01,0.00
1125,War Thunder,2013-04-01,0.02
1126,Warframe,2026-04-01,64714.83
1127,Warframe,2026-03-01,52427.32
1128,Warframe,2026-02-01,57146.54
1129,Warframe,2026-01-01,75258.49
1130,Warframe,2025-12-01,86044.53
1131,Warframe,2025-11-01,57644.02
1132,Warframe,2025-10-01,45256.61
1133,Warframe,2025-09-01,39491.76
1134,Warframe,2025-08-01,48090.19
1135,Warframe,2025-07-01,48453.91
1136,Warframe,2025-06-01,43444.33
1137,Warframe,2025-05-01,43464.03
1138,Warframe,2025-04-01,46433.86
1139,Warframe,2025-03-01,53343.44
1140,Warframe,2025-02-01,54616.04
1141,Warframe,2025-01-01,53438.63
1142,Warframe,2024-12-01,56169.30
1143,Warframe,2024-11-01,47673.68
1144,Warframe,2024-10-01,53567.35
1145,Warframe,2024-09-01,41473.62
1146,Warframe,2024-08-01,45769.01
1147,Warframe,2024-07-01,43824.73
1148,Warframe,2024-06-01,43704.02
1149,Warframe,2024-05-01,43019.93
1150,Warframe,2024-04-01,49977.03
1151,Warframe,2024-03-01,50841.09
1152,Warframe,2024-02-01,59247.77
1153,Warframe,2024-01-01,64766.78
1154,Warframe,2023-12-01,55599.18
1155,Warframe,2023-11-01,45549.63
1156,Warframe,2023-10-01,44347.20
1157,Warframe,2023-09-01,39713.14
1158,Warframe,2023-08-01,39582.60
1159,Warframe,2023-07-01,38412.14
1160,Warframe,2023-06-01,43891.83
1161,Warframe,2023-05-01,54935.93
1162,Warframe,2023-04-01,48355.07
1163,Warframe,2023-03-01,40706.49
1164,Warframe,2023-02-01,41930.39
1165,Warframe,2023-01-01,40670.91
1166,Warframe,2022-12-01,39102.17
1167,Warframe,2022-11-01,29968.36
1168,Warframe,2022-10-01,34102.58
1169,Warframe,2022-09-01,39771.48
1170,Warframe,2022-08-01,37581.61
1171,Warframe,2022-07-01,39765.67
1172,Warframe,2022-06-01,37347.42
1173,Warframe,2022-05-01,46222.44
1174,Warframe,2022-04-01,43232.73
1175,Warframe,2022-03-01,31060.63
1176,Warframe,2022-02-01,35037.94
1177,Warframe,2022-01-01,47395.24
1178,Warframe,2021-12-01,54651.19
1179,Warframe,2021-11-01,40776.13
1180,Warframe,2021-10-01,39866.36
1181,Warframe,2021-09-01,46968.35
1182,Warframe,2021-08-01,50753.51
1183,Warframe,2021-07-01,51614.78
1184,Warframe,2021-06-01,39622.26
1185,Warframe,2021-05-01,46683.85
1186,Warframe,2021-04-01,46416.38
1187,Warframe,2021-03-01,42951.59
1188,Warframe,2021-02-01,39209.96
1189,Warframe,2021-01-01,36124.14
1190,Warframe,2020-12-01,35990.05
1191,Warframe,2020-11-01,39914.02
1192,Warframe,2020-10-01,41298.79
1193,Warframe,2020-09-01,56330.88
1194,Warframe,2020-08-01,59629.02
1195,Warframe,2020-07-01,39385.15
1196,Warframe,2020-06-01,44830.35
1197,Warframe,2020-05-01,49687.06
1198,Warframe,2020-04-01,56318.77
1199,Warframe,2020-03-01,52827.37
1200,Warframe,2020-02-01,40934.88
